gvkey,tic,conm,GIC_Industry,GIC_SubIndustry,suitflag,idbflag,restatementflag,Vol_capx_Variance,Vol_cogs_Variance,Vol_cshfd_Variance,Vol_dltt_Variance,Vol_dp_Variance,Vol_emp_Variance,Vol_epspi_Variance,Vol_ni_Variance,Vol_ppent_Variance,Vol_sale_Variance,Vol_teq_Variance,Vol_txt_Variance,Vol_wcap_Variance,Vol_xint_Variance,Vol_xsga_Variance,Vol_roa_Variance,Vol_roe_Variance,STD_at,StdDev_capx,StdDev_cogs,StdDev_cshfd,StdDev_dltt,StdDev_dp,StdDev_emp,StdDev_epspi,StdDev_ni,StdDev_ppent,StdDev_sale,StdDev_teq,StdDev_txt,StdDev_wcap,STD_xido,StdDev_xint,StdDev_xsga,StdDev_roa,StdDev_roe
10008,SXI,STANDEX INTERNATIONAL CORP,Machinery,Industrial Machinary,No,D,1,-0.12899999999999956,-43.19999999999999,0.0,0.0,-0.8859999999999992,-4.4,-0.009999999999999787,0.0,-93.227,-52.384000000000015,0.0,1.0680000000000014,0.0,0.0,-11.614000000000004,0.0,0.0,26.33144039609937,4.46980345391905,31.458015898177717,0.04652597840633427,22.28378399943182,0.9451819489742004,0.26299556396765844,0.5607955658407675,7.15498028765046,6.279152543669149,50.243047488350705,40.431903742589235,2.1221634205059074,21.05696266479729,7.94215925719616,0.6854648058069795,8.369017644463005,0.01112730420113102,0.011729922198662635
10016,SWK,STANLEY BLACK & DECKER INC,Machinery,Industrial Machinary,No,D,1,0.0,-5062.0,0.0,0.0,-348.7,-0.39100000000000534,0.0,-0.19999999999998863,-1250.9,-999.8999999999996,0.0,-38.9,-2073.4,-0.20000000000000284,-2086.5,-1.3210563166308337e-05,-2.828974355347305e-05,572.4253393820593,90.24016105186575,738.2851752541156,8.887026888485629,415.9238111321193,38.607976291607635,5.771246160925731,1.70711013118662,290.8178281444703,135.8597315861718,1111.997674982581,165.02907572101753,21.511605394918032,582.1828149301559,224.89430109868653,21.034792606536442,208.68586240247967,0.0181981905239263,0.043382684884221395
10030,SCX,STARRETT (L.S.) CO  -CL A,Machinery,Industrial Machinary,No,D,1,0.0,4.6299999999999955,0.0,0.0,0.0,0.0,-0.75,-5.038,0.0,0.0,-0.6769999999999925,-2.178,0.0,-0.5000000000000002,2.5860000000000056,-0.02517313400021985,-0.03836798167965143,21.356063594445494,1.7580021805068013,17.382728218934258,0.06315787097952766,15.217396415506386,0.666371455471096,0.09742475729163162,0.6176838457765699,4.135402680916736,2.5096915315100636,24.15220115572628,12.41776249303123,3.1266873178067125,15.18271128619655,0.0,0.30493865503299733,7.44281196860434,0.018810371935652513,0.02803270963684548
1004,AIR,AAR CORP,Aeorspace & Defense,Aerospace & Defense,No,D,1,0.0,25.333999999999833,0.0,0.0,0.0,-6.7,0.0,0.0,-5.220000000000027,29.329999999999927,0.0,-1.7830000000000084,-16.23700000000008,-0.0030000000000036664,9.095000000000027,1.7063733938595116e-05,0.0,336.7693324225549,45.471423311790005,296.49030566993247,1.349213351055594,181.6704025839102,29.798426047639943,0.37749172176353807,0.2728094573140749,11.768617261598749,52.12222526827368,367.00663497124503,72.51917108542166,6.012621918375822,63.71604031953017,1.6565,6.689946163211382,23.82172346130034,0.006488105703425204,0.012375327702941771
100424,JMHLY,JARDINE MATHESON HLDGS LTD,Industrial Congolomerates,Industrial Conglomerates,No,B,1,0.0,0.0,0.0,0.0,0.0,-390.0,-0.04999999999999982,-17.0,0.0,0.0,-17.0,-873.0,4276.0,0.0,-5113.0,-0.00033147897178055497,-0.0004495374406938979,7342.507609801981,450.6834624582239,3747.725710347544,3.872983346207417,1038.7987854568694,128.40917672295336,38.72983346207417,2.693931451738642,959.5163278096593,3618.2700286186496,4411.950929010884,5012.010208821738,18.518009252256753,2670.208543665956,0.0,19.01753576746121,597.1914824130253,0.02095263737188426,0.03137878382857153
102345,MXCYY,METSO OYJ,Machinery,Industrial Machinary,No,B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1746.6328172771694,62.31412845347889,1651.343753799816,0.05046781152378991,204.34379571121474,8.774395567976923,6.689256685163158,0.4382826333162959,66.38488001734028,296.65642206206604,1951.206680145626,601.5003301791141,35.64138786462539,322.9552314578602,39.2705,19.494191998302124,209.26474454842284,0.016279670448169893,0.05258132463459767
10293,TNRK,TNR TECHNICAL INC,Electrical Equipment,Electrical Components & Equipment,No,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.164604868614243,0.024748737341529166,0.002121320343559723,0.0007071067811865482,0.0,0.0021213203435596446,0.0,0.34648232278140834,0.10748023074035525,0.015556349186104048,0.13505739520663046,1.2494576823566295,0.04171930009000632,1.2282444789210332,0.0,0.0,0.08343860018001269,0.00772229952198454,0.005658952944032937
10349,TAYD,TAYLOR DEVICES INC,Machinery,Industrial Machinary,No,D,1,0.0,-14.876,0.0,0.0,0.0,-0.106,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009999999999976694,-0.046,-4.3069999999999995,0.0,0.0,3.9762783583815313,1.4081748234268832,3.7474988103178006,0.06122635598062868,0.004272001872658766,0.052296430725879015,0.009878427675158294,0.154137384606504,0.5275296990059739,1.7742805114562168,4.8187249004966715,2.985057732551695,0.34991653766767494,1.4193255146958597,0.0,0.021687169786150828,0.6132201888392131,0.011556553284963727,0.014250416659375324
10382,TRCI,TECHNOLOGY RESEARCH CORP,Electrical Equipment,Electrical Components & Equipment,No,D,1,0.0,0.0,0.0,0.0,0.0,-0.529,0.0,0.0,0.0,0.0,-26.76,0.0,0.0,0.0,0.0,0.0,inf,,,,,,,,,,,,,,,,,,,
10386,TECU,TECUMSEH PRODUCTS CO,Machinery,Industrial Machinary,No,D,1,0.0,13.200000000000045,0.0,0.0,1.1000000000000014,-8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.78935366716854,3.5845734288289686,37.83323054317906,0.0,6.075840133951298,3.143246729100341,1.3550891729575092,2.2619608013108152,41.842910590285975,47.74937172361538,46.49655005123134,96.8605655913007,10.641115229774243,40.5905879894999,2.1045585443666486,0.6396613687465169,4.215447781671596,0.07291188716497701,0.1472605988980733
10441,TNC,TENNANT CO,Machinery,Industrial Machinary,No,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.965139805306652,2.232292450225401,22.47452446660443,0.24483651007696314,2.1569943594424785,0.5092451930717352,0.061059397311142766,0.24998333277774085,4.251066719071812,1.8564369771150275,40.877654164592236,21.47860112414214,9.156482239375554,21.63769353658873,0.0,0.41699670262485283,8.341669552114041,0.008916130263105818,0.012704436199917644
10519,TXT,TEXTRON INC,Aeorspace & Defense,Aerospace & Defense,Yes,D,1,0.0,0.0,0.0,1172.0,0.0,-33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.9749382096738,92.54323313997625,713.2848893207633,9.988941431236158,1226.0166869446218,7.675719293112969,0.4999999999999994,0.8226988108252822,231.17724080598134,131.33925536563692,796.7150787242997,749.0505100903855,113.62328106510567,0.0,5.744562646538029,42.18510795687659,114.5261978762938,0.01829661683307232,0.06971037039572091
10540,TNB,THOMAS & BETTS CORP,Electrical Equipment,Electrical Components & Equipment,No,D,1,0.0,0.0,0.0,0.0,0.0,-9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.28932623085942,8.524879353985023,139.30357142765587,0.004242640687119446,0.23051681066678972,2.323552882978996,0.45961940777125676,0.6081118318204312,31.475444150956783,4.651348406645091,207.29895950655418,95.81650438468296,14.68448652490104,129.83611873434913,5.588971998498471,1.9176735905779192,25.981224461137273,0.008496028938522072,0.013706416764669745
10581,TKR,TIMKEN CO,Machinery,Industrial Machinary,No,D,1,0.0,-0.7000000000002728,0.0,0.0,0.6999999999999886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1679.3,0.0,0.0,0.0005958182252753103,0.0,130.34066582101954,95.21905884152955,347.07193298604057,1.1712629935245211,133.16742594693844,3.773040330202338,0.7854622842632228,1.2186707239173893,120.30481772010074,129.00413430067513,526.761624614651,312.6803199755302,65.14808771816202,309.5345376529088,3.6999999999999997,1.2409673645990864,35.586455756837246,0.0285181675535825,0.060900866690849195
10597,TOD,TODD SHIPYARDS CORP,Aeorspace & Defense,Aerospace & Defense,No,D,1,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,-75.402,0.0,0.0,0.0,0.0,0.0,inf,,,,,,,,,,,,,,,,,,,
10618,TTC,TORO CO,Machinery,Agricultural & Farm Machinery,No,D,1,0.0,-0.7860000000000582,33.437,0.0,0.7859999999999943,0.32899999999999974,-1.88,0.0,0.0,-1.1059999999999945,0.0,0.0,0.0,-0.7220000000000013,0.0,0.0,0.0,59.56394351731037,5.853723793449771,85.30004643023364,15.755974155327033,0.8226272951140496,4.123621658607073,0.25609552254318346,0.6606562394064454,25.61620970368828,7.482715750314171,150.12750602737643,41.81910095777608,10.54689865947963,37.83712093962753,0.0,0.13909589018611154,28.859388193734556,0.020509075973647713,0.04682569342608389
10619,TTLO,TOROTEL INC,Electrical Equipment,Electrical Components & Equipment,No,D,1,0.0,-7.347,0.0,0.0,0.0,-0.14300000000000002,0.01,0.02300000000000013,0.0,0.0,0.0,0.0,0.0,0.0,-2.912,0.005528846153846154,0.01143141153081511,1.242596475127787,0.2036872602790857,1.404553558964556,0.010034938963441676,0.16789580101956095,0.10772975447850978,0.012617448236470008,0.11436782764396637,0.6357832177715923,0.2356221551552399,2.266582074401895,1.2397716321968333,0.24924124859260355,0.87188370784182,0.0,0.005176871642217911,0.49393147297980516,0.09897656107051342,0.17137347361342786
10622,TOSYY,TOSHIBA CORP,Industrial Congolomerates,Industrial Conglomerates,Yes,B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4489.548297969513,503.8266089210817,5078.709431772431,28.394136206559747,820.0077935030046,416.1352024942337,3.095695936834455,1.0965818102935443,770.981609524021,632.7672892928338,6868.701281252521,1370.2775911623396,200.3244331251599,665.6774523002236,46.25784977709189,20.07846199911739,1079.5338519222078,0.011984110886884187,0.05506044584235463
106722,TAKD,TRANSAKT LTD,Machinery,Agricultural & Farm Machinery,No,D,1,0.0,1.3900000000000001,152.625,0.0,0.001,-0.039,0.0,-0.337,0.002,0.0,2.1430000000000002,0.0,2.117,0.006,-1.39,-0.07211641343890435,-0.15725618292113858,8.297898077224135,0.4164858941188765,0.08909545442950499,155.80673659376865,0.04101219330881975,0.024041630560342617,0.027577164466275353,0.007071067811865475,0.9461088732276006,1.1101576464628797,0.14354267658086914,5.049449524453136,0.0,0.26870057685088805,0.04101219330881975,0.0049497474683058325,0.982878425849301,0.08062282686217304,0.1324896895711526
10692,BZC,BREEZE-EASTERN CORP,Aeorspace & Defense,Aerospace & Defense,No,D,1,0.0,0.0,0.0,0.0,0.0,-0.187,0.0,0.0,0.0,0.0,0.0,0.0,-0.6569999999999965,0.0,0.0,0.0,0.0,2.731263132691541,2.655251268712624,3.2926284333340736,0.1439763869528611,6.713758649221761,0.22562202906631265,0.00914877040918615,0.5083797792989017,4.830663587955592,1.3081118835940602,7.138893940940714,8.722598936096972,2.4331005938924926,6.0481877616357105,0.0,0.3418527460764357,2.7106315684725555,0.06272567347267159,0.14970545974475308
107130,KEOSF,KELSO TECHNOLOGIES INC,Machinery,Industrial Machinary,No,D,1,0.258,1.006,28.072,0.0,0.015,0.0,-0.05,-1.464,0.0,1.3259999999999998,2.29,0.0,1.916,0.0,1.8319999999999999,-0.5720984759671747,-0.6393013100436681,4.645233148077716,0.05600297611139369,4.4785060381039274,25.774070717163273,0.0,0.04445597072760118,0.018929694486000914,0.03464101615137754,1.4185496113989104,0.1902375707722671,7.581186384728975,4.403476391821958,0.48093277423495817,3.726352685043826,0.0,0.0,2.0432426026620853,0.1528115492188851,0.16125379236090828
10735,TRN,TRINITY INDUSTRIES,Machinery,Construction & Farm Machinery & Heavy Trucks,Yes,D,1,-4.800000000000011,-120.19999999999982,0.0,805.8000000000002,-8.699999999999989,-18.46,0.0,0.0,0.0,-258.39999999999986,0.0,-3.6000000000000014,0.0,0.0,-20.69999999999999,0.0,0.0,677.5256323564444,206.91881660851112,703.8770459628114,0.5715476066494073,387.9331160135723,9.877373132569202,3.862800150150148,1.7096685838684251,134.61657587384994,297.1202380069954,942.8707988549297,404.44522805937504,69.16552007081756,0.0,3.020347662107791,5.347585124770501,46.66390468017009,0.017314009973143016,0.04537449582729812
10777,TWIN,TWIN DISC INC,Machinery,Construction & Farm Machinery & Heavy Trucks,No,D,1,0.0,0.0,0.0,0.0,0.0,-1.0290000000000001,-0.06999999999999984,-0.8329999999999984,0.0,0.0,-1.407999999999987,0.8330000000000002,0.0,0.0,0.4939999999999998,-0.0026947463768115867,0.00570501979935939,22.608657891760576,4.393371247307318,27.11113304376389,0.16971422057879057,2.1197803345315447,0.5428869587676605,0.04740165257316108,1.065973733259877,12.127420263600994,3.7428346989058117,53.50386269155401,25.312303377014118,7.861928007810806,20.7073158247675,0.0,0.39023700063764677,7.553456532166802,0.039429962028850886,0.08774650884769115
10791,BTGI,BULOVA TECHNOLOGIES GP INC,Aeorspace & Defense,Aerospace & Defense,No,D,1,0.0,0.0,0.0,-0.001000000000000112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.093581510527589,0.08494311822233354,2.816358212893618,4118.546508481967,2.5005253281394024,0.7941190087134294,0.0,0.05965176722724427,10.259744652443029,1.2075107659975544,3.676659024621855,5.272575619814918,0.0,5.7586167609939105,3.9124070169994676,0.14549083590842873,2.3230172907951707,9.343873044873641,1.82644091575906
10813,URS,URS CORP,Construction & Engineering,Construction & Engineering,No,D,1,0.0,0.0,0.0,0.0,0.0,-54.0,5.470000000000001,422.90000000000003,0.0,0.0,422.9000000000001,51.60000000000001,-1363.941,0.0,0.0,0.06202815259045981,0.12270210333643009,1127.0545961367254,33.82041330321083,848.7998243942252,3.1639511558598183,672.9195702228586,65.310807076624,4.08248290463863,4.876081076711775,374.76704019108104,221.7970753278771,947.6498233965882,360.5062278365196,42.078519032874716,102.27686926630415,0.0,31.87476132198221,5.259896283831713,0.0509714497485909,0.10058642314945981
10820,8116B,USR INDUSTRIES INC,Machinery,Industrial Machinary,No,D,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
108831,WPRT,WESTPORT INNOVATIONS INC,Machinery,Construction & Farm Machinery & Heavy Trucks,No,D,1,-13.269,-145.93,-47.933,0.0,-6.28,-1.043,0.96,45.794,-12.083,-226.54,-17.87900000000002,-15.667,-180.86700000000002,-4.204,-90.01299999999999,0.1546641013073091,0.26863535305539415,107.06810242512317,12.286797016174177,29.596799286409325,6.7669881717545985,27.916991425474198,5.6227207159879455,0.31678107582366716,1.0573354875976373,66.76713430710753,24.660197922630978,37.42005382478758,85.21716870590102,7.008348943700411,48.86114563740805,0.0,0.9946146238619257,44.94584676400405,0.11195041169962612,0.1607652624760046
10983,UTX,UNITED TECHNOLOGIES CORP,Aeorspace & Defense,Aerospace & Defense,No,D,1,-54.0,-37769.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,-2436.0,-9.0,-102.0,0.0,1.0,-7611.0,0.0,7.89481228689326e-05,17386.017312771775,378.27360027718913,2283.1851107608422,7.697185632857446,6349.708411940399,223.01046313271195,7.736062736732856,0.6289144085909727,553.7775576288132,1422.8521532471318,3407.7798735638225,5043.310619027941,272.91192107833376,662.4044585196168,140.1412977438604,159.59218861418833,573.0913248921736,0.01075533823370019,0.01899724769180971
109930,WUHN,WUHAN GENERAL GROUP INC,Machinery,Industrial Machinary,No,D,1,0.0,-81.32600000000001,0.0,0.0,-2.623,-0.82,0.0,0.0,-0.000999999999990564,0.0,0.0,0.0,0.0009999999999976694,0.0,0.0,0.0,0.0,22.51915400275952,6.523542161535659,15.591951716617562,0.31262330900515595,11.157894171093993,0.4338575034885685,0.06658328118479391,0.22516660498395405,6.898681903088445,7.825890939694984,23.848550172564643,5.122541459080637,0.73282353492047,22.91507192511805,0.36171305386083774,3.4483482036089876,2.22230713448884,0.02512154002080713,0.06361763937419457
11027,UUU,UNIVERSAL SECURITY INSTRUMNT,Electrical Equipment,Electrical Components & Equipment,No,D,1,0.0,0.0,0.0,0.0,0.0,-0.018000000000000002,0.0,0.0,0.0,0.0,-0.0009999999999976694,0.0,0.0009999999999994458,0.0,0.0,0.0,1.1220434908421062e-06,1.0347564528267827,0.028371053323179008,5.5373006284651005,0.04068578785440125,0.0105,0.010340051579497397,0.0009574271077563394,0.5503332323844042,1.3085540365864403,0.023558437978779493,6.308353747214879,0.553236537718422,0.2620591536275732,1.0813193715703668,0.0,0.03837968212479098,0.3054019209719107,0.04618125384321511,0.04998719378847832
110533,SHS,SAUER-DANFOSS INC,Machinery,Construction & Farm Machinery & Heavy Trucks,No,B,1,0.0,0.0,0.0,-0.3159999999999741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.64235261525062,13.933486606015018,136.96802801140635,0.006244997998399346,13.214776439022083,8.429983531023854,0.2645751311064592,0.5084617324178227,24.450806946465654,33.19617401147308,212.01699491078557,165.9188492135036,79.36504588923262,210.03463040730531,0.0,17.891534096698734,30.106008121303656,0.03184616899980369,0.15914016610842804
110685,LLL,L-3 COMMUNICATIONS HLDGS INC,Aeorspace & Defense,Aerospace & Defense,Yes,D,1,-5.0,-13360.0,0.0,0.0,-19.0,-63.0,0.0,0.0,-923.0,-2290.0,4.0,-90.0,-182.0,-33.0,-347.0,0.00014868280721069826,-0.00010552825735685167,901.9413783611436,14.023789311975081,1262.2697479804647,10.364201207361168,280.90018986584295,13.720422734012244,7.365459931328119,0.3721110945224108,94.15368642101416,58.317378770540316,1494.4981320385336,607.635307291032,89.63025902748096,253.63540105171964,14.0,43.64535103154363,18.036999011291574,0.002979785108431184,0.008016309435090806
11094,VMI,VALMONT INDUSTRIES INC,Machinery,Industrial Machinary,No,D,1,0.0,0.08800000000019281,0.0,0.0,-0.08799999999999386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.77070839671234,31.31742685257948,387.9142438326415,0.21344378651064383,2.477327777397811,7.817500938066244,0.7788851006406525,2.9607037451705067,79.51510848889035,45.281920372999494,575.2556584785439,234.83831392186977,69.23634062337977,183.05281163824466,0.0,3.4144143836583933,62.49314133300283,0.026151082785387487,0.04395576711848576
111282,CNRD,CONRAD INDUSTRIES INC,Machinery,Construction & Farm Machinery & Heavy Trucks,No,D,1,0.0,0.0,0.0,0.0,0.0,-0.5489999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.20197358346982,6.786341012160627,50.11541410584173,0.22585024536921217,0.2669999999999999,0.3151634496574756,0.053538148392836,0.976029371142761,5.673708340524152,6.677583495047688,58.77920163062214,11.039280456623977,2.7641753441728927,7.13708430196346,0.0,0.031000000000000003,0.8213963720397112,0.028474438472257738,0.043143236951901386
112034,LMIA,LMI AEROSPACE INC,Aeorspace & Defense,Aerospace & Defense,No,D,1,0.0,0.0,0.0,0.0,0.0,-2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.34777887528705,7.630441069601854,64.37580866223479,0.4423380117813364,156.49207393134432,6.535071384460921,0.5645647290907689,2.9830297797150243,36.91406035193997,43.72949426016724,83.39794071198641,25.598404357824077,7.03929335942181,36.4314355696652,0.0,8.061630542266247,10.10972071407844,0.09391677388755855,0.24730221499903032
11217,VOLVY,VOLVO AB,Machinery,Construction & Farm Machinery & Heavy Trucks,No,B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2820.8148722764968,335.7345435959536,2586.8932491627866,1.3435240662774866,249.71143647201433,175.38613964811108,3.794126722097378,0.40533936399022485,828.7747416077043,862.2748987646484,3288.7884771451827,991.0768365820996,348.41185077146844,516.2270723964406,0.0,35.48512828871647,637.4770711792967,0.01638126012301582,0.06641137833194892
11302,WSCI,WSI INDUSTRIES INC,Machinery,Industrial Machinary,No,D,1,0.0,0.0,0.0,0.0,0.0,-0.08900000000000001,0.0,0.0,-0.001000000000000334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3083191941203625,1.939022326672216,6.213705355904801,0.05984424227386742,2.996077366046033,0.3551135968484826,0.011972189997378646,0.13241349377360803,0.374863864178273,4.019615072781638,7.0238718845092825,1.0578886204763398,0.21099289087549852,0.8583765199491424,0.0,0.03288743427714197,0.30349121349170344,0.016412477245274774,0.030150878203806453
113530,LIME,LIME ENERGY CO,Electrical Equipment,Electrical Components & Equipment,Yes,D,1,-5.357,-94.96700000000001,-23.824,-3.418,-1.325,-0.342,-7.749999999999999,11.579,-6.736000000000001,-120.083,-45.123999999999995,0.0,-23.835,-0.281,-28.255,0.11630873696687226,0.2566040244659162,31.33351846931121,2.1965344484740807,29.430831604232107,10.225561088924819,2.3079347188919073,0.21304850777854947,0.1755417804018937,2.287245432100951,11.335468127372007,2.3092534868798333,36.42193506208403,24.117248834254156,0.0,14.838845283017589,5.311464361799547,0.9378032842766121,2.291895576446128,0.3014869646212904,1.5732086609668716
114421,FRPT,FORCE PROTECTION INC,Machinery,Construction & Farm Machinery & Heavy Trucks,Yes,B,1,0.0,0.0,0.0,0.0,0.0,-1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
114748,GEOY,GEOEYE INC,Aeorspace & Defense,Aerospace & Defense,No,D,1,0.0,0.0,0.0,0.0,1.6000000000000085,-0.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.31549416771886,57.125742638498814,13.408158784859312,0.380423448278364,2.0216182874123056,3.5199775567466247,0.014142135623730963,0.756604255869606,22.609739328439854,161.55197919090924,18.428616931283788,45.285946694311214,7.043490647399204,96.08379074797163,0.0,5.823731449852408,3.2788541443620236,0.016267684269425823,0.03960792930536001
11580,WWD,WOODWARD INC,Machinery,Industrial Machinary,No,D,1,0.0,0.0,0.0,0.0,0.0,-0.019000000000001016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3539999999999992,0.0,0.0,0.0,233.2032361058696,49.593838228654974,153.184096748542,0.3102991835847048,27.829278646777748,3.2882068441629406,0.5874404225110835,0.22588713996153026,15.623239324800736,71.30735522838206,212.1593979006902,143.3265097539531,5.774162045988434,68.25213516745589,0.0,1.340392573091928,38.760388934237156,0.005127000276446206,0.00695132459048693
116284,CVVT,CHINA VALVES TECHNOLOGY INC,Machinery,Industrial Machinary,Yes,D,1,-1.86,-91.51700000000001,-35.678000000000004,0.0,-4.237,-1.9,-0.83,-29.558000000000003,0.0,-161.395,0.0,-9.449,-0.0010000000000047748,-0.21600000000000003,-27.938000000000002,-0.10072722068114749,-0.12594164365817911,38.84703234482654,1.7253405460951758,4.871965722375318,0.6943788591251967,0.0,0.4475985924910843,0.0,0.29698484809835,9.644936495384504,0.4108290398693838,15.769188327241187,32.58984443810679,3.540483653401044,31.45210962717764,0.0,0.038890872965260136,1.1844038584874663,0.056844592614040304,0.07289949509023545
116895,XNNH,XENONICS HOLDINGS INC,Aeorspace & Defense,Aerospace & Defense,No,D,1,0.0,0.0,0.0,0.0,0.0,-0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0096755254370915,0.01320353488022557,1.2107277081711367,1.008392119498496,0.756792573959338,0.021838421798899908,0.0033040379335998356,0.04031128874149275,0.9126346476000129,0.026725456029785537,2.3270476825081747,1.7796092267686183,0.0,1.2537759967394495,0.0,0.15590461827668867,0.7454154881675049,0.3198378545059998,2.825989426397873
11703,FLUX,FLUX POWER HOLDINGS INC,Electrical Equipment,Electrical Components & Equipment,No,D,1,0.013999999999999999,0.8240000000000001,33.979,0.0,0.022000000000000002,-0.019,-0.04,-1.3130000000000002,0.105,0.9840000000000001,-1.035,0.0,-1.14,0.042,1.409,-0.5317942486836778,1.2685990338164255,2.500194392442316,0.0306648550189518,2.5631707577399783,26.1529244317597,0.6433050080120108,0.022479620400116487,0.00950438495292217,0.03785938897200183,1.4886863336512497,0.07709085548883214,3.2240204713990264,1.0993385890313019,0.0,1.965523170388315,0.0,0.05804595880277397,2.6241107700196906,0.3403520713336444,0.7197207697000857
11721,OSK,OSHKOSH CORP,Machinery,Construction & Farm Machinery & Heavy Trucks,Yes,D,1,0.0,-7788.6,-90.955,0.0,28.599999999999994,-13.2,0.0,-790.0,0.0,-70.60000000000036,0.0,-414.3,0.0,-166.7,-498.6,-0.16777810814254768,-0.5954175459752789,102.46731186090521,15.035374953754895,660.397114747382,1.3323209072892344,84.4580171840819,11.285979502610006,0.6137317546507319,2.902118479088451,260.41184688873125,18.678508148850284,1049.8569374760857,335.67810349599324,156.42127945604673,331.20902262267356,1.931105037709411,46.119292781510275,46.34093762538693,0.056154838165106295,0.2240882864870151
1173,AIM,AEROSONIC CORP,Aeorspace & Defense,Aerospace & Defense,No,D,1,0.0,1.0420000000000016,0.0,0.0,0.0,-0.218,0.0,0.0,0.0,0.0,0.0,0.0,-8.496,0.0,-1.0420000000000007,0.0,0.0,0.9711108330154716,0.5489586353572856,0.9918805371616083,0.08203657720797466,2.2999871557612375,0.02762245463386628,0.008962886439832507,0.48931073971454986,1.812079284505326,0.7217221880105021,0.8477084797656957,1.8320685030860606,0.4477814757222545,3.1609116828324497,0.0,0.2202195873819281,1.476760277318789,0.08451336357957787,0.23407932661768024
11749,SKFRY,SKF AB,Machinery,Industrial Machinary,No,B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.827269582938,29.23899068595452,422.5852190363505,0.10507774899251314,175.2073552575157,6.851341255549887,1.029319678234124,0.17776388834631174,81.03345487513167,60.02360916617183,454.7125705611553,257.3079069254057,71.79050225714634,505.8975017494484,0.0,13.118503458855356,113.06680583767002,0.012221471953121553,0.0314579148034406
12161,3ADIE,AUTODIE CORP,Machinery,Industrial Machinary,No,D,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
12262,ASTE,ASTEC INDUSTRIES INC,Machinery,Construction & Farm Machinery & Heavy Trucks,No,D,1,0.0,-39.826999999999884,0.0,0.0,0.0,-3.885,0.040000000000000036,0.806999999999995,0.0,-47.08799999999985,2.73599999999999,1.0549999999999997,3.039000000000044,-0.013000000000000067,-8.131999999999977,0.001092247456300599,0.0014369784530982171,42.60951456736713,10.302562573618923,67.69601235117169,0.11193599361539985,0.0,2.075563437559385,0.2780603951182789,0.15842979517754865,3.6796573549720644,8.713111169381467,85.75477468291004,36.63704067834443,1.5057996768052064,31.277336598033223,3.3895000000000004,0.09650690821559528,12.428594047598473,0.0027886942655762454,0.004659483693280078
