GIC_Industry,GIC_SubIndustry,suitflag,stko,restatementflag,Vol_roe_Variance,Vol_capx_Variance,Vol_cogs_Variance,Vol_cshfd_Variance,Vol_dltt_Variance,Vol_dp_Variance,Vol_emp_Variance,Vol_epspi_Variance,Vol_ni_Variance,Vol_ppent_Variance,Vol_sale_Variance,Vol_teq_Variance,Vol_txt_Variance,Vol_wcap_Variance,Vol_xint_Variance,Vol_xsga_Variance,Vol_roa_Variance,STD_at,StdDev_capx,StdDev_cogs,StdDev_cshfd,StdDev_dltt,StdDev_dp,StdDev_emp,StdDev_epspi,StdDev_ni,StdDev_ppent,StdDev_sale,StdDev_teq,StdDev_txt,StdDev_wcap,STD_xido,StdDev_xint,StdDev_xsga,StdDev_roa,StdDev_roe,Foreign_and_Domestic_indicator
Aeorspace & Defense,Aerospace & Defense,1.0,0,1,0.0255739905303885,0.08702197830294768,0.10085517394355556,0.1044718454634758,0.07316795882643194,0.0718404772457692,0.3378855716121801,0.11081189206204332,0.07337648294083231,0.0847724166513756,0.008647587627814469,0.09434939188969088,0.08458735043695699,0.12306752548576745,0.07121860278915074,0.07647702794134772,0.07512715704611461,0.2301937888170225,0.2439242270446593,0.30672706157975466,0.26454333168586125,0.18032691473667545,0.28466051977451834,0.3508775470679242,0.24718498907722705,0.369006245653272,0.2641814513739357,0.31211083744219154,0.3549853571609407,0.2513696468290124,0.3659108230655629,0.16862524350749825,0.13131843021874748,0.27917295331640635,0.12292946162482313,0.2549832193190294,0
Electrical Equipment,Electrical Components & Equipment,1.0,0,1,0.025530491191956054,0.08711377199076499,0.10374963172139548,1.364718781788843,0.0733328628896116,0.07203402710571995,3.0,1.0033851266084568,0.07337648294083231,0.06669635402026536,0.0019931727701915183,0.2710784552107258,0.08456766637146466,2.769573687578379,0.0714495556435292,0.07434875451258963,0.07518412680902277,2.2551455330696677,0.1847512994662729,1.0914345001188481,1.6303915686669272,1.2981773479851648,2.5768837816463743,3.0,0.11377487733949188,1.147581959526032,1.5055451439610923,1.461330312421304,3.0,0.13366214638279786,1.6238152227146552,0.20395647347146748,0.2079944092173019,1.977316656949336,0.12519473000576625,0.2689049258546757,0
Industrial Congolomerates,Industrial Conglomerates,1.0,0,1,0.0255739905303885,3.0,3.0,0.1044718454634758,3.0,3.0,0.3931728644873424,0.11081189206204332,0.07337648294083231,3.0,1.7022985881807722,0.09434939188969088,3.0,0.12306625287690673,3.0,3.0,0.07531755000519251,3.0,3.0,1.9261993985772057,2.333073898296986,3.0,3.0,1.6236168127489785,0.3339943889978996,3.0,3.0,1.3232796982801287,3.0,3.0,0.3788135914639156,3.0,3.0,3.0,0.12580191268244634,0.27309102859112266,1
Aeorspace & Defense,Aerospace & Defense,1.0,0,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.30591320295932223,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,,,,,,,,,,,,,,,,,,,,0
Machinery,Construction & Farm Machinery & Heavy Trucks,1.0,0,1,2.221347534573208,0.08711377199076499,1.641070614913801,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.3603846458493765,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.1101534306723848,0.06607274175832528,0.4880910089644298,0.12306625287690673,0.0714495556435292,0.4710689879827622,0.07512715704611461,0.17838888243522893,0.3582290858113513,0.34318103512934983,0.21719871688039571,0.031882244807721845,0.343582468412816,0.035013357765093865,3.0,3.0,0.03340346680868244,0.3575178940017396,1.374698037327257,3.0,1.1707969650404342,0.02759591005104272,0.02120409117349629,0.1988208274262809,0.11763258242020752,3.0,0
Electrical Equipment,Electrical Components & Equipment,1.0,0,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.1836215841389633,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.19124096091605094,0.09937953714494867,0.2443850596937965,0.14276726279096053,0.1260555720114504,0.011786469386050585,0.3261172419092026,0.16491209672472046,0.03274460380939586,0.11605974586837405,0.250122351817845,0.3074389595872011,0.1941361605534408,0.07599763351706229,0.20395647347146748,0.07481116783513461,0.21368736164761096,0.12405903361944468,0.26477812983553145,0
Construction & Engineering,Construction & Engineering,1.0,0,1,0.02258627769674719,0.08711377199076499,0.1030846561960996,0.1044718454634758,0.07353761396556158,0.07984619747636353,0.29579400210622914,0.06681371961006541,0.03138430479561494,0.08154687162188876,0.0019931727701915183,0.025941106059384718,0.06972588099024048,0.12005016987695992,0.07228999057931798,0.0778985174316059,0.05960242555755791,0.2283281350691625,0.22261322779778706,0.2826957852993813,0.2885287459225513,0.1742888143248873,0.23591034951564385,0.3448034798828245,0.08446620828726398,0.3560448707403868,0.23665586869658076,0.2864893653322016,0.3509829504822619,0.23039891672972485,0.334895399611719,0.20395647347146748,0.12072445985218935,0.2767550355060292,0.12500088900995546,0.2696879897610697,0
Construction & Engineering,Construction & Engineering,1.0,0,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.3603846458493765,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.42613423523485,0.0714495556435292,0.07757607843268048,0.0755991438062684,0.4823919311563413,0.11836747032472487,1.5785950296407585,0.22828540606993106,0.14577964552228578,0.4443895166755212,3.0,0.09321856094705493,0.03354846566939902,0.3282444871684476,1.3666355885501515,0.27974016574837984,0.16364968847589528,2.1372797587480075,0.20395647347146748,0.0172045323031661,0.0015446032154929374,0.1253765698543719,0.2723246340215077,0
Electrical Equipment,Electrical Components & Equipment,1.0,0,1,0.0255739905303885,0.08711377199076499,0.10376481212035824,0.1856262342827024,0.07320937008143913,0.07194121372258568,0.3546791389853985,1.5968161474220932,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.07131948833203806,0.07757637182576411,0.07512715704611461,0.2251584979876812,0.245524001375832,0.30984299025074896,0.019923915068146718,0.18049681852036475,0.2836381983246249,0.3586210049535698,0.2020562155532084,0.3836687783042275,0.25918469140666706,0.316116377214086,0.3435224756750573,0.2546685778752081,0.32672046085293643,0.2031152246327548,0.13178925472431788,0.27922379819490506,0.11107009932263676,0.2048669755490237,0
Aeorspace & Defense,Aerospace & Defense,1.0,0,1,0.03113616753526988,0.4299901941319538,0.06635401476433345,0.1044718454634758,0.07320937008143913,0.1422099997194408,3.0,0.058331597704375224,0.429774927685836,0.08508070812795063,0.04703151360012689,0.6514472553250766,0.08274689031342332,0.13400073699197482,0.0714495556435292,0.07757607843268048,0.07279250638517758,0.15638296124561366,0.010717961592947692,0.3007445490623753,0.0038785141366894423,0.08989387993310226,0.1995712618164276,1.210482692648767,0.18446008506797648,0.21062015032789508,0.10712877010658543,0.08414245946914492,1.8729789964999883,0.4295355748943393,0.2627908619335201,1.3606956508355756,0.04953800855552594,0.28312984806545605,0.12559722420245115,3.0,0
Machinery,Construction & Farm Machinery & Heavy Trucks,1.0,0,1,0.025567937924160268,0.08711377199076499,0.5818675336275116,0.1044718454634758,0.07320937008143913,0.022571285118307017,0.3334718776230651,0.11081189206204332,0.07337648294083231,0.09664156132109228,0.12694044861808793,0.10813425882873193,0.3483341439688175,0.17460691173675671,0.0714495556435292,0.11879191245066485,0.07510892918933489,0.0726604592703866,0.1897770518783421,0.2697390987460757,0.2342173232656698,0.019805878984795914,0.0072789996925688065,0.23832228336545005,0.0013980558982152839,0.1552906092714344,0.01452279707608909,0.3493883238595553,0.28096546979177184,0.03564614695870826,0.027126364048160986,2.9899765430458576,0.04943462565836565,0.2433977409125961,0.1248327906116476,0.2656403853997057,0
Machinery,Industrial Machinary,1.0,0,1,0.0255739905303885,0.08711377199076499,0.0802886953780711,0.1044718454634758,0.07320937008143913,0.0609971576064233,0.22631370148421184,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.07832667768544872,0.09434939188969088,0.0761625704062357,0.12306625287690673,0.0714495556435292,0.06893095783000801,0.07512715704611461,0.1828674470906007,0.14539923534733218,0.2685954945279825,0.25823237275598865,0.12538062273659578,0.2138554865983999,0.2514466340132601,0.01927658135494849,0.18450295468651745,0.17632105003837303,0.2434473979229777,0.1079489174402553,0.20981503926744466,0.00918482797014653,1.123153638048957,0.1142531632247584,0.12511304625070566,0.12433683209593803,0.2671973865330851,0
Machinery,Industrial Machinary,1.0,0,1,0.0255739905303885,0.08711377199076499,0.0911136157262409,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.3603846458493765,0.11081189206204332,0.07337648294083231,0.07939994270867587,0.03833126623025927,0.09434939188969088,0.08357362106410153,0.16681090985588165,0.0712869715041653,0.0675170965599246,0.07512715704611461,0.12948712380160662,0.20167662981471246,0.2369998054618052,0.20097555116482005,0.1804798140980578,0.25074573960142355,0.30146902806233833,0.021290492686255484,0.14195819937036833,0.20660599382909292,0.20461255935026884,0.0016227225146377775,0.1371861737862294,0.14577327241940802,0.145826968094683,0.13172909946271344,0.2208511500207,0.12465482762717753,0.26976992351301193,0
Machinery,Industrial Machinary,0.0,0,1,0.0255739905303885,0.08711377199076499,0.0969108619886686,0.1044718454634758,0.07320937008143913,0.06902551524753818,0.25860902335578545,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.017517069975346074,0.09434939188969088,0.0649524951083481,0.12306625287690673,0.0714495556435292,0.07465681725041651,0.07512715704611461,0.1401583942003969,0.22272801963659009,0.2402927789153693,0.2814780001747013,0.10596542530994844,0.2631207370302389,0.2559481105318638,0.08672169014223675,0.034659285597198684,0.22912301546348754,0.227798200244481,0.198582530612892,0.03259413372748536,0.144869383655644,0.08178717687734699,0.1308033281762241,0.21942648533682432,0.12471629916593215,0.2627643033838534,0
Electrical Equipment,Electrical Components & Equipment,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10605760774418604,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.3566706838341455,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07391834685888296,0.07512715704611461,0.2292202722439665,0.2433643682916141,0.3101094966292774,0.16556179415999947,0.1801596046741561,0.2815742003453388,0.35735961333639243,0.2946337290812759,0.3829007480985432,0.2626730804254777,0.3162415324300752,0.3562839716018631,0.2535576592152288,0.3710638012008036,0.20395647347146748,0.1289191576791535,0.2608027943399685,0.10977489190537174,0.07887606876274074,0
Electrical Equipment,Electrical Components & Equipment,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10373185954700004,0.1044718454634758,0.07320937008143913,0.0721426866762186,0.19234132104428814,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.2171832497936335,0.10837232509709092,0.2656957883079631,0.2875122250085617,0.18012895803221907,0.2612408611727336,0.29423000637781105,0.0911299183328402,0.317469651792675,0.1728207356904896,0.27663259153731073,0.324610185945874,0.22414430454119585,0.3453022961574345,0.20395647347146748,0.13074646415857866,0.26724661631744884,0.1243139687265881,0.2667745770517958,0
Aeorspace & Defense,Aerospace & Defense,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10365706831308592,0.1044718454634758,0.07320937008143913,0.07259996236873381,0.1579552701893809,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.10188307290625127,0.16312060493575062,0.2330062305716373,0.28280568853729426,0.11506425764273726,0.0250822334410133,0.2836614309925721,0.07179695559815506,0.1702136899783261,0.090295563734113,0.16977958010649108,0.053723964420000686,0.19362876474954527,0.25465083893007273,0.429425457532256,0.10264599329268292,0.10606283997158104,0.1244705500879712,0.266007180848022,0
Electrical Equipment,Electrical Components & Equipment,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.3596310883390397,0.11081189206204332,0.07337648294083231,0.08523404576276089,0.0019931727701915183,0.095568822426606,0.08456766637146466,0.12196544621236917,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.2303955252226843,0.2452659743506753,0.3120881518956751,0.8642663449221654,0.18050036236922545,0.28775052463908984,0.3591317811419076,0.3546251179316477,0.3778381029105337,0.2627797454810639,0.3177021100131315,0.3609849584485437,0.2546685778752081,0.3752044863679333,0.20395647347146748,0.1318179143608494,0.2722068229643663,0.0563466658804389,0.9774300591144038,0
Aeorspace & Defense,Aerospace & Defense,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10385441349960192,0.1044718454634758,0.07320937008143913,0.07139338838798824,0.2954795158258321,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.14596865791697172,0.2296995148344172,0.2477955657808021,0.2817891230443388,0.1003765849638487,0.03648733831744078,0.015545177397400434,0.1695736387905018,0.30672590631575186,0.1571470978294815,0.2064076695656148,0.17017322625077394,0.2407795440907401,0.2266356019938808,0.13399006829627505,0.1063546731604922,0.03936573145324547,0.1255089185228811,0.2729989902647983,0
Machinery,Industrial Machinary,0.0,0,1,0.0255739905303885,0.08711512189793877,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.3477356447830101,0.11081189206204332,0.07337648294083231,0.08508091015381994,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306752548576745,0.0714495556435292,0.0775743180741786,0.07512715704611461,0.2303003534756579,0.24177288668837454,0.31061010132163164,0.2897282135915003,0.18050036236922545,0.28915209080897564,0.35970955509736896,0.1295001770254757,0.38905160446016096,0.261559082442111,0.31581161988875833,0.3597860752503787,0.2530257149554945,0.3773787205858026,0.20395647347146748,0.13220146392264104,0.2823280885761281,0.12480932580136993,0.2705380716265823,0
Aeorspace & Defense,Aerospace & Defense,0.0,0,1,0.025570421469166164,0.08441395764319656,0.08134928691048207,0.08233307454081157,0.07320937008143913,0.07316589763174769,0.13481028951475302,0.15521829498007053,0.07337648294083231,0.08508070812795063,0.05214950687625591,0.09788397315611158,0.0648836008791249,0.0887058136370067,0.0714495556435292,0.06906767900698645,0.07512715704611461,0.14560645441606446,0.24191832652218165,0.056164087913926894,0.2721914613336145,0.12006890786009057,0.21776874469220134,0.5354249450418231,2.939053689724063,0.3499339086644803,0.26230120284544045,0.06489112926961814,0.06396333903122346,0.1063183608244932,0.29090935119162226,0.20042106390841646,0.08199809566896138,0.16222960468939146,0.11840469026820614,0.20803730139002768,0
Electrical Equipment,Electrical Components & Equipment,0.0,3,1,0.0255739905303885,0.0787605463993883,0.10364984836723776,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.35074987482435693,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07777323858488966,0.07512715704611461,0.22588649278783904,0.217390469980966,0.307182068777229,0.178138677866548,0.1792641637624956,0.20536833047515515,0.3540675097743466,0.1657994014035946,0.366691469025423,0.2423299765468132,0.3069697899168965,0.3552308133239441,0.25461365089825505,0.3687161459672553,0.20395647347146748,0.13105386672500755,0.2663534462752527,0.10920175706828726,0.2181704543207592,0
Machinery,Construction & Farm Machinery & Heavy Trucks,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07319636217231161,0.07203402710571995,0.3603846458493765,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.19851228005523724,0.1872269025001414,0.2258407158967432,0.2896331177288672,0.17487612072335834,0.17765677226021356,0.3030789251028169,0.2187675682417651,0.2955669099345508,0.1874528629375542,0.21120079632117186,0.19860699529873516,0.10487894540785778,0.16869727874624765,0.20395647347146748,0.04555196682064623,0.1861408456416188,0.12458776250260463,0.2524259010764981,1
Aeorspace & Defense,Aerospace & Defense,0.0,3,1,0.0255739905303885,0.08711377199076499,0.10264553538707903,0.1044718454634758,0.07320937008143913,0.0719219719236432,0.3581777988548189,0.11081189206204332,0.07337648294083231,0.08501403959107663,0.004751771146025059,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.07144872187871194,0.07674372225438067,0.07512715704611461,0.2296356410005821,0.2461248042131347,0.3022733239052455,0.2301517128333304,0.18050036236922545,0.2824796371371084,0.3586648889585067,0.29167860788020505,0.3397934917922513,0.2621336987119061,0.3067560039804767,0.35466349640662465,0.2546685778752081,0.3544825458730241,0.1804748712211892,0.12059908967844366,0.2587233223234172,0.011112098601210613,3.0,0
Machinery,Industrial Machinary,0.0,3,0,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.3603846458493765,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.22413374979812886,0.2470261203585426,0.3039840061689678,0.28964207370245904,0.17586970009997138,0.2898682919389931,0.3613106113311116,3.0,0.3750358156995741,0.2217516659272736,0.30598629207559425,0.3520348107982294,0.20494850793589145,0.32210750914890146,0.026211150218505223,0.12715367772549024,0.26920441481353485,0.11665894824768375,0.2502105085363673,0
Machinery,Industrial Machinary,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.11278717816731172,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.20379063728038005,0.2222863636619487,0.2471822961322569,0.2716518736670154,0.15078328307163652,0.18229871104170814,0.25807686533841484,0.4778528738372118,0.15754868500464722,0.21322721020541605,0.2456381162937657,0.3075573965742594,0.2247445785492852,0.09460381984249394,0.3274844848082449,0.09363408085850816,0.21605048761901213,0.1236850455449025,0.2566121597906844,0
Machinery,Construction & Farm Machinery & Heavy Trucks,0.0,0,1,0.025809858185677315,0.08711377199076499,0.09637658599590583,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.151272436730937,0.12695967494132596,0.08183571603199312,0.08508070812795063,0.018059577262615686,0.10402000623461788,0.09495101091867388,0.12693371120468666,0.07143871670090493,0.07519020587648241,0.07685442824334293,0.2206261213064682,0.2028099667668287,0.2694606308792058,0.28802370545950795,0.18050036236922545,0.2622404648310126,0.3001108847607107,0.3192829744468808,0.3776374408844597,0.2443711935180372,0.274625392682377,0.3253496313340594,0.2478468525389514,0.2972809330378423,0.16567126352270906,0.13173407666459186,0.2430901014025824,0.12577665984045094,0.27412155376184466,0
Electrical Equipment,Electrical Components & Equipment,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.27641680898328497,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,,,,,,,,,,,,,,,,,,,,0
Aeorspace & Defense,Aerospace & Defense,0.0,3,1,0.006548510057497047,0.08627952935736634,0.10341751421238078,1.0286442010967334,0.07320937008143913,0.07129491565222383,0.35823162439127154,0.10677494634222266,0.06268451546501559,0.08496050273570807,0.004243383813929577,0.06324507674518873,0.08456766637146466,0.1209906278250446,0.07140786740266666,0.07680357444344417,0.09850251577697176,0.2299437065987669,0.2458779127439439,0.3116021242651976,0.23166502011317736,0.18046971899055225,0.2869568546629164,0.35690870961156834,0.3631198579322567,0.3882174386550509,0.2643043082883361,0.3170104324081316,0.35694872225330704,0.2546685778752081,0.3752502451230587,0.20395647347146748,0.13209056630921426,0.2791905331092438,0.11421400756468356,0.16509485482433495,0
Electrical Equipment,Electrical Components & Equipment,0.0,3,1,0.0255739905303885,0.08711377199076499,0.10352729441463593,0.1044718454634758,0.07320937008143913,0.07339340360747929,0.3603846458493765,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.2268730357676185,0.2383688754376121,0.2654831462857558,0.26348721881415665,0.1534760525010562,0.2747181100562116,0.3613106113311116,0.17449365566891906,0.37442524098657465,0.25884699336532396,0.2795502255416102,0.3020253251684981,0.2384673242178461,0.3354348040936617,0.20395647347146748,0.10727696464387612,0.277442141544384,0.12543598539777426,0.21709461095679666,0
Aeorspace & Defense,Aerospace & Defense,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.293102725283598,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,,,,,,,,,,,,,,,,,,,,0
Aeorspace & Defense,Aerospace & Defense,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10369687057865903,0.1044718454634758,0.07320652974685116,0.07235661020563786,0.2467051128614372,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0710785302998526,0.07757607843268048,0.07512715704611461,0.2168344239858192,0.20770203075519011,0.2823582573749208,0.28344000169148736,0.1547604167079985,0.2673823093635757,0.3543072285800987,0.09209205017536523,0.23959565904385136,0.26412608722136977,0.25765818788625044,0.3221078629079253,0.11060178415180837,0.3138202075597614,0.20395647347146748,0.13195489634720356,0.2531991646862654,0.1243098144383262,0.2674786316110185,0
Electrical Equipment,Heavy Electrical Equipment,0.0,3,1,0.12659492092823071,0.0872838602946618,0.1042959409572385,0.2518112310205494,0.07320937008143913,0.07212910422990629,0.35839310100062943,0.06277677389024477,0.01681340741399799,0.08515081110460301,0.0006389517493277797,0.0449359457851295,0.08456766637146466,0.12229886973388228,0.07148374000103648,0.08036595326505719,2.7279827016452747,0.22979128171824226,0.2467696059957416,0.3105790266087453,0.023899275478367038,0.18023375431680128,0.2885953444532671,0.3571988958061656,0.31669801642666306,0.3723193620478653,0.2642453192576963,0.3164536922064631,0.3586326656814004,0.2546685778752081,0.3690149069075208,0.20395647347146748,0.12689543539900666,0.2687130656761008,0.08079585907677718,0.10871850415771923,0
Machinery,Industrial Machinary,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.3173242166872783,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07756727664017114,0.07512715704611461,0.2303768340318345,0.2453822015726431,0.31005761592055675,0.28953723104483864,0.18043295682460408,0.28920227616413,0.31674078580749965,0.3209163969829257,0.38991240100652097,0.2635949522080067,0.3157321256650455,0.3609502099971424,0.2542180759714344,0.3779795069881893,0.20395647347146748,0.13208515016349726,0.2824272858941257,0.12473945615910507,0.2684559648752753,0
Industrial Congolomerates,Industrial Conglomerates,0.0,0,1,0.02557384427717681,0.08711377199076499,0.01611998203948406,0.1044718454634758,0.07320113722756096,0.07203402710571995,0.2639915770010477,0.11081189206204332,0.07337648294083231,0.0485140257818953,0.2675146639357651,0.0943882722836214,0.05125238552567967,0.14419155996514155,0.06953189656385242,0.052696344939616536,0.07512715704611461,0.12470294813952773,0.10227151164545534,0.10660452472988703,0.26854065207385924,0.11062065670375736,0.04234003578444322,0.0036984251010902173,0.1299079691414675,0.18358348410187764,0.12669844217855886,0.0845096446036391,0.07819659385098604,0.10711777815090144,0.3345686251481625,0.01215237503369764,0.08012822379379941,0.11270894743726552,0.12548273456258238,0.2718544924538493,0
Machinery,Industrial Machinary,0.0,0,1,0.022233105918454968,0.08711377199076499,0.10374963172139548,0.09318716008371404,0.07320937008143913,0.07203402710571995,1.23823378679352,0.06277677389024477,0.3634428000515537,0.0067906331215689154,0.0019931727701915183,0.10899316207647194,0.17764377005199328,0.6354009924692031,0.0714495556435292,0.09761893354877918,0.060758368851408624,0.7987878238855388,0.035653292716668145,0.4328328788087909,0.4665293162733638,0.20301883714234148,0.9158085596841418,1.4670579194586355,0.09252277127778456,0.7030448131566105,0.8637186063425063,0.6909591927428639,2.0329358064805825,0.2415937588274437,1.3013939049154084,0.20042106390841646,0.04851630804788802,1.1611563199495232,0.12470881901098647,0.26739287243778226,0
Electrical Equipment,Heavy Electrical Equipment,0.0,0,1,0.0255739905303885,0.08711377199076499,0.10423540448820404,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.36022316924001857,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07680621498119697,0.07512715704611461,0.2306765767457108,0.24691072726458904,0.31152257378013953,0.28033938552856313,0.1804553939540674,0.2883334617496326,0.361200563788123,0.3432407304676535,0.3844272908248866,0.26457792323487683,0.3176354552662889,0.36107520665143794,0.2546685778752081,0.3784479847702157,0.20395647347146748,0.13186366662666207,0.2789031312364644,0.539789720371264,2.4622240404043465,0
Construction & Engineering,Construction & Engineering,0.0,0,1,0.0226065581928163,0.08740805175464994,0.1066868537938744,0.1190751192411017,0.07349933119502812,0.0733209638938135,0.33675523534667506,0.2601788836954075,0.07154207675625593,0.08549122469439915,0.0089586504416211,0.12856413854864324,0.08586681469395907,0.13089916041474314,0.07166633449601441,0.08177482685271864,0.06656878343132078,0.22630396897865404,0.2459257239284048,0.3022308422697738,0.2612921073168447,0.1794145313302399,0.27855490482549633,0.3146454787356793,0.2718046628283705,0.3877210265050465,0.2631390617984198,0.30153486802389506,0.34956692045772225,0.2529643561637397,0.3564132267268018,0.20377010204082735,0.13132761081998093,0.23751024073807545,0.12478782577342247,0.26640902190240984,0
Machinery,Construction & Farm Machinery & Heavy Trucks,0.0,3,1,0.0255739905303885,0.08711377199076499,0.10374963172139548,0.1044718454634758,0.07320937008143913,0.07203402710571995,0.3308344263368865,0.11081189206204332,0.07337648294083231,0.08508070812795063,0.0019931727701915183,0.09434939188969088,0.08456766637146466,0.12306625287690673,0.0714495556435292,0.07757607843268048,0.07512715704611461,0.22642777691513635,0.21790075524910854,0.2805309627223477,0.2862890733524189,0.18038672650664567,0.28567315092796713,0.3495271279575323,0.08450053105268976,0.3697585884211146,0.2491033970752761,0.2881758817310072,0.3504446361445676,0.2421460323668924,0.3602088917086728,0.20395647347146748,0.13205132954089133,0.28048365151898275,0.12472571810558801,0.26871679938301657,0
Aeorspace & Defense,Aerospace & Defense,0.0,0,1,0.17917467106794185,1.9377469886855467,2.897896572941,3.0,0.09766351215988986,0.4780550485437694,2.7216655714278035,0.07892455676952738,3.0,0.2468477951569605,3.0,3.0,1.9625751448318705,1.9848930161351923,0.22120189521149244,0.4241260945996227,0.019661813569491475,0.4919660051852075,2.6002493766582977,0.2210891674283421,0.1901534839206044,0.2887409943737556,0.4794453871357902,1.4697598709879016,0.3453652096920589,0.059042338891338524,0.14714715829629355,0.15793484749886702,1.161169118509925,0.049035838514376984,1.1504533399969832,0.20395647347146748,0.1076050558771916,0.05223678218275418,0.12560546606224465,0.21075594285082327,0
